
*
***** Sword3PaySys Start (@ 2025/11/16 18:37:21.655) >>>>>
*

[2025/11/16 18:37:27] 1 >> DB Connect 0 is busy !
[2025/11/16 18:37:27] 2 >> Add Gateway(192.168.254.53 : 64834) Client 0 ! // -- At 0
[2025/11/16 18:37:27] 3 >> Gateway txjx(192.168.254.53)D89E-F301-B7E6: Verify OK !
[2025/11/16 18:37:27] 4 >> Gateway unlock OK!
[2025/11/16 18:37:27] 5 >> Gateway Connect OK!
[2025/11/16 19:53:37] 314 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:53:52] 315 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:54:07] 316 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:54:22] 317 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:54:37] 318 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:54:52] 319 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:55:07] 320 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:55:22] 321 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:55:37] 322 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:55:52] 323 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:56:07] 324 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:56:22] 325 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:56:37] 326 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:56:52] 327 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:57:07] 328 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:57:22] 329 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:57:37] 330 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:57:52] 331 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:58:07] 332 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:58:22] 333 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:58:37] 334 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:58:52] 335 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:59:07] 336 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:59:22] 337 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:59:37] 338 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 19:59:52] 339 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:00:07] 340 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:00:22] 341 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:00:37] 342 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:00:52] 343 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:01:07] 344 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:01:22] 345 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:01:37] 346 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:01:52] 347 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:02:07] 348 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:02:22] 349 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:02:37] 350 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:02:52] 351 >> Gateway txjx(192.168.254.53): Ping 14(s)
[2025/11/16 20:03:07] 352 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:03:22] 353 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:03:37] 354 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:03:52] 355 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:04:07] 356 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:04:22] 357 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:04:37] 358 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:04:52] 359 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:05:07] 360 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:05:22] 361 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:05:37] 362 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:05:52] 363 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:06:07] 364 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:06:22] 365 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:06:37] 366 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:06:52] 367 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:07:07] 368 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:07:22] 369 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:07:37] 370 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:07:52] 371 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:08:07] 372 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:08:22] 373 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:08:37] 374 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:08:52] 375 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:09:07] 376 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:09:22] 377 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:09:37] 378 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:09:52] 379 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:10:07] 380 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:10:22] 381 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:10:37] 382 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:10:52] 383 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:11:07] 384 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:11:22] 385 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:11:37] 386 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:11:52] 387 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:12:07] 388 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:12:22] 389 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:12:37] 390 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:12:52] 391 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:13:07] 392 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:13:22] 393 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:13:37] 394 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:13:52] 395 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:14:07] 396 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:14:22] 397 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:14:37] 398 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:14:52] 399 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:15:07] 400 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:15:22] 401 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:15:37] 402 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:15:52] 403 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:16:07] 404 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:16:22] 405 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:16:37] 406 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:16:52] 407 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:17:07] 408 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:17:22] 409 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:17:40] 410 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:17:55] 411 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:18:10] 412 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:18:25] 413 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:18:40] 414 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:18:55] 415 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:19:10] 416 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:19:25] 417 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:19:40] 418 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:19:55] 419 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:20:10] 420 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:20:25] 421 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:20:40] 422 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:20:55] 423 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:21:10] 424 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:21:25] 425 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:21:40] 426 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:21:55] 427 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:22:10] 428 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:22:25] 429 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:22:40] 430 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:22:55] 431 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:23:10] 432 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:23:25] 433 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:23:40] 434 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:23:55] 435 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:24:10] 436 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:24:25] 437 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:24:40] 438 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:24:55] 439 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:25:10] 440 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:25:25] 441 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:25:40] 442 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:25:55] 443 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:26:10] 444 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:26:25] 445 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:26:40] 446 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:26:55] 447 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:27:10] 448 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:27:25] 449 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:27:40] 450 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:27:55] 451 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:28:10] 452 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:28:25] 453 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:28:40] 454 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:28:55] 455 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:29:10] 456 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:29:25] 457 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 20:29:25] 458 >> Remove Gateway Client 0 ! // -- At 0
[2025/11/16 20:29:27] Nomal exit !!!

*
***** Sword3PaySys Stop (@ 2025/11/16 20:29:27.510) <<<<<
*

